Start time: 1725094317
mixbench-cpu (v0.04-12-g440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 96
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,   14.35,    4.68,  18.71,      0.125,   14.28,    2.35,  18.80,     0.250,   11.94,    5.62,  22.49
            1,      0.750,   15.42,   13.06,  17.41,      0.375,   15.31,    6.58,  17.53,     0.750,   14.89,   13.52,  18.02
            2,      1.250,   15.79,   21.25,  17.00,      0.625,   15.70,   10.69,  17.10,     1.250,   15.11,   22.20,  17.76
            3,      1.750,   16.08,   29.22,  16.69,      0.875,   16.03,   14.65,  16.75,     1.750,   15.49,   30.33,  17.33
            4,      2.250,   16.44,   36.73,  16.33,      1.125,   16.32,   18.50,  16.44,     2.250,   15.73,   38.40,  17.07
            6,      3.250,   17.77,   49.08,  15.10,      1.625,   17.68,   24.68,  15.18,     3.250,   17.02,   51.27,  15.78
            8,      4.250,   18.20,   62.67,  14.75,      2.125,   18.17,   31.39,  14.77,     4.250,   16.83,   67.80,  15.95
           12,      6.250,   19.56,   85.78,  13.73,      3.125,   19.49,   43.04,  13.77,     6.250,   20.82,   80.57,  12.89
           16,      8.250,   21.65,  102.30,  12.40,      4.125,   21.56,   51.35,  12.45,     8.250,   25.79,   85.89,  10.41
           20,     10.250,   26.23,  104.92,  10.24,      5.125,   26.28,   52.35,  10.21,    10.250,   31.76,   86.64,   8.45
           24,     12.250,   32.65,  100.71,   8.22,      6.125,   32.58,   50.47,   8.24,    12.250,   37.47,   87.77,   7.16
           28,     14.250,   35.70,  107.16,   7.52,      7.125,   35.65,   53.65,   7.53,    14.250,   43.93,   87.07,   6.11
           32,     16.250,   40.18,  108.55,   6.68,      8.125,   40.00,   54.52,   6.71,    16.250,   49.13,   88.79,   5.46
           40,     20.250,   49.39,  110.07,   5.44,     10.125,   49.35,   55.07,   5.44,    20.250,   61.55,   88.32,   4.36
           48,     24.250,   59.47,  109.46,   4.51,     12.125,   59.59,   54.62,   4.50,    24.250,   74.02,   87.95,   3.63
           56,     28.250,   69.71,  108.78,   3.85,     14.125,   69.90,   54.24,   3.84,    28.250,   86.60,   87.57,   3.10
           64,     32.250,   80.08,  108.11,   3.35,     16.125,   80.61,   53.69,   3.33,    32.250,   99.33,   87.16,   2.70
           80,     40.250,   98.64,  109.53,   2.72,     20.125,   98.86,   54.65,   2.72,    40.250,  125.17,   86.32,   2.14
          104,     52.250,  129.87,  108.00,   2.07,     26.125,  130.29,   53.82,   2.06,    52.250,  163.33,   85.88,   1.64
          120,     60.250,  151.44,  106.80,   1.77,     30.125,  153.14,   52.81,   1.75,    60.250,  188.55,   85.78,   1.42
          128,     64.250,  164.13,  105.08,   1.64,     32.125,  163.73,   52.67,   1.64,    64.250,  200.57,   85.99,   1.34
          160,     80.250,  199.44,  108.01,   1.35,     40.125,  198.58,   54.24,   1.35,    80.250,  257.05,   83.80,   1.04
          192,     96.250,  247.07,  104.57,   1.09,     48.125,  245.73,   52.57,   1.09,    96.250,  307.95,   83.90,   0.87
          256,    128.250,  325.58,  105.74,   0.82,     64.125,  325.69,   52.85,   0.82,   128.250,  409.68,   84.03,   0.66
          320,    160.250,  411.86,  104.44,   0.65,     80.125,  411.10,   52.32,   0.65,   160.250,  511.87,   84.04,   0.52
          512,    256.250,  670.90,  102.53,   0.40,    128.125,  669.93,   51.34,   0.40,   256.250,  820.66,   83.82,   0.33
------------------------------------------------------------------------------------------------------------------------------
End time: 1725094596
