Start time: 1725095426
mixbench-cpu (v0.04-12-g440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 96
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,   13.67,    4.91,  19.63,      0.125,   13.65,    2.46,  19.67,     0.250,   11.57,    5.80,  23.20
            1,      0.750,   15.01,   13.42,  17.89,      0.375,   15.00,    6.71,  17.90,     0.750,   14.25,   14.13,  18.84
            2,      1.250,   15.90,   21.11,  16.89,      0.625,   15.21,   11.03,  17.65,     1.250,   14.52,   23.12,  18.49
            3,      1.750,   15.56,   30.18,  17.25,      0.875,   15.52,   15.13,  17.29,     1.750,   14.99,   31.34,  17.91
            4,      2.250,   15.94,   37.90,  16.84,      1.125,   15.88,   19.01,  16.90,     2.250,   16.10,   37.52,  16.68
            6,      3.250,   17.34,   50.30,  15.48,      1.625,   17.35,   25.14,  15.47,     3.250,   16.37,   53.30,  16.40
            8,      4.250,   17.74,   64.32,  15.13,      2.125,   17.92,   31.84,  14.98,     4.250,   16.50,   69.15,  16.27
           12,      6.250,   19.31,   86.88,  13.90,      3.125,   19.16,   43.79,  14.01,     6.250,   20.51,   81.80,  13.09
           16,      8.250,   21.35,  103.73,  12.57,      4.125,   21.27,   52.07,  12.62,     8.250,   25.68,   86.25,  10.46
           20,     10.250,   25.90,  106.23,  10.36,      5.125,   25.96,   52.99,  10.34,    10.250,   31.48,   87.39,   8.53
           24,     12.250,   32.59,  100.89,   8.24,      6.125,   32.34,   50.84,   8.30,    12.250,   37.59,   87.49,   7.14
           28,     14.250,   35.20,  108.67,   7.63,      7.125,   35.03,   54.61,   7.66,    14.250,   43.58,   87.78,   6.16
           32,     16.250,   39.64,  110.03,   6.77,      8.125,   39.59,   55.10,   6.78,    16.250,   48.70,   89.56,   5.51
           40,     20.250,   49.01,  110.92,   5.48,     10.125,   48.97,   55.50,   5.48,    20.250,   61.24,   88.77,   4.38
           48,     24.250,   58.81,  110.69,   4.56,     12.125,   58.83,   55.32,   4.56,    24.250,   73.44,   88.64,   3.66
           56,     28.250,   69.12,  109.71,   3.88,     14.125,   69.24,   54.76,   3.88,    28.250,   85.97,   88.21,   3.12
           64,     32.250,   80.01,  108.20,   3.36,     16.125,   79.70,   54.31,   3.37,    32.250,   98.83,   87.59,   2.72
           80,     40.250,   98.36,  109.85,   2.73,     20.125,   98.25,   54.99,   2.73,    40.250,  124.37,   86.88,   2.16
          104,     52.250,  129.28,  108.49,   2.08,     26.125,  129.60,   54.11,   2.07,    52.250,  161.96,   86.60,   1.66
          120,     60.250,  150.80,  107.25,   1.78,     30.125,  152.34,   53.08,   1.76,    60.250,  187.10,   86.44,   1.43
          128,     64.250,  163.04,  105.78,   1.65,     32.125,  162.64,   53.02,   1.65,    64.250,  200.12,   86.18,   1.34
          160,     80.250,  198.30,  108.63,   1.35,     40.125,  198.75,   54.19,   1.35,    80.250,  255.15,   84.43,   1.05
          192,     96.250,  246.12,  104.98,   1.09,     48.125,  245.19,   52.69,   1.09,    96.250,  305.91,   84.46,   0.88
          256,    128.250,  324.57,  106.07,   0.83,     64.125,  324.74,   53.01,   0.83,   128.250,  407.33,   84.52,   0.66
          320,    160.250,  410.18,  104.87,   0.65,     80.125,  409.65,   52.50,   0.66,   160.250,  508.78,   84.55,   0.53
          512,    256.250,  665.95,  103.29,   0.40,    128.125,  666.56,   51.60,   0.40,   256.250,  814.26,   84.48,   0.33
------------------------------------------------------------------------------------------------------------------------------
End time: 1725095703
