Start time: 1725095144
mixbench-cpu (v0.04-12-g440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 96
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,   13.53,    4.96,  19.84,      0.125,   13.47,    2.49,  19.93,     0.250,   11.19,    6.00,  23.98
            1,      0.750,   14.89,   13.52,  18.03,      0.375,   14.90,    6.76,  18.02,     0.750,   14.05,   14.33,  19.11
            2,      1.250,   15.46,   21.71,  17.37,      0.625,   15.05,   11.15,  17.84,     1.250,   14.33,   23.41,  18.73
            3,      1.750,   15.39,   30.53,  17.45,      0.875,   15.35,   15.30,  17.49,     1.750,   14.61,   32.15,  18.37
            4,      2.250,   15.80,   38.23,  16.99,      1.125,   15.77,   19.15,  17.02,     2.250,   15.10,   40.00,  17.78
            6,      3.250,   16.85,   51.79,  15.93,      1.625,   16.76,   26.03,  16.02,     3.250,   15.94,   54.73,  16.84
            8,      4.250,   17.49,   65.22,  15.35,      2.125,   17.43,   32.73,  15.40,     4.250,   16.36,   69.74,  16.41
           12,      6.250,   19.18,   87.49,  14.00,      3.125,   19.05,   44.03,  14.09,     6.250,   20.40,   82.24,  13.16
           16,      8.250,   21.28,  104.06,  12.61,      4.125,   21.24,   52.14,  12.64,     8.250,   25.54,   86.70,  10.51
           20,     10.250,   25.90,  106.24,  10.36,      5.125,   25.91,   53.10,  10.36,    10.250,   31.36,   87.73,   8.56
           24,     12.250,   32.29,  101.84,   8.31,      6.125,   32.27,   50.95,   8.32,    12.250,   37.34,   88.06,   7.19
           28,     14.250,   35.15,  108.83,   7.64,      7.125,   34.96,   54.71,   7.68,    14.250,   43.53,   87.87,   6.17
           32,     16.250,   39.77,  109.67,   6.75,      8.125,   39.54,   55.16,   6.79,    16.250,   48.62,   89.71,   5.52
           40,     20.250,   48.87,  111.23,   5.49,     10.125,   48.82,   55.67,   5.50,    20.250,   60.93,   89.21,   4.41
           48,     24.250,   58.75,  110.80,   4.57,     12.125,   58.71,   55.44,   4.57,    24.250,   73.29,   88.82,   3.66
           56,     28.250,   68.87,  110.11,   3.90,     14.125,   68.97,   54.97,   3.89,    28.250,   85.61,   88.58,   3.14
           64,     32.250,   79.35,  109.10,   3.38,     16.125,   79.50,   54.44,   3.38,    32.250,   98.45,   87.94,   2.73
           80,     40.250,   98.04,  110.21,   2.74,     20.125,   97.81,   55.23,   2.74,    40.250,  123.98,   87.15,   2.17
          104,     52.250,  128.75,  108.94,   2.08,     26.125,  129.02,   54.35,   2.08,    52.250,  161.73,   86.72,   1.66
          120,     60.250,  150.07,  107.77,   1.79,     30.125,  151.57,   53.35,   1.77,    60.250,  186.99,   86.49,   1.44
          128,     64.250,  162.48,  106.15,   1.65,     32.125,  162.21,   53.16,   1.65,    64.250,  199.64,   86.39,   1.34
          160,     80.250,  197.61,  109.01,   1.36,     40.125,  197.63,   54.50,   1.36,    80.250,  254.69,   84.58,   1.05
          192,     96.250,  244.89,  105.50,   1.10,     48.125,  244.35,   52.87,   1.10,    96.250,  305.12,   84.68,   0.88
          256,    128.250,  323.12,  106.54,   0.83,     64.125,  323.55,   53.20,   0.83,   128.250,  406.48,   84.70,   0.66
          320,    160.250,  406.35,  105.86,   0.66,     80.125,  404.50,   53.17,   0.66,   160.250,  508.08,   84.67,   0.53
          512,    256.250,  664.18,  103.57,   0.40,    128.125,  664.30,   51.77,   0.40,   256.250,  812.71,   84.64,   0.33
------------------------------------------------------------------------------------------------------------------------------
End time: 1725095420
