Start time: 1725092104
mixbench-cpu (440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 3
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,    2.84,   23.60,  94.39,      0.125,    2.98,   11.26,  90.11,     0.250,    1.84,   36.37, 145.49
            1,      0.750,    3.55,   56.70,  75.59,      0.375,    3.58,   28.13,  75.00,     0.750,    3.03,   66.36,  88.48
            2,      1.250,    3.65,   91.83,  73.46,      0.625,    3.63,   46.17,  73.87,     1.250,    3.20,  104.82,  83.86
            3,      1.750,    3.78,  124.18,  70.96,      0.875,    3.73,   62.89,  71.87,     1.750,    3.37,  139.35,  79.63
            4,      2.250,    3.89,  155.30,  69.02,      1.125,    3.87,   77.95,  69.29,     2.250,    3.51,  171.93,  76.41
            6,      3.250,    4.13,  211.29,  65.01,      1.625,    4.08,  106.78,  65.71,     3.250,    3.79,  230.31,  70.86
            8,      4.250,    4.44,  257.01,  60.47,      2.125,    4.42,  129.20,  60.80,     4.250,    4.11,  277.58,  65.31
           12,      6.250,    5.48,  306.32,  49.01,      3.125,    5.44,  154.23,  49.35,     6.250,    6.25,  268.22,  42.92
           16,      8.250,    6.58,  336.51,  40.79,      4.125,    6.54,  169.26,  41.03,     8.250,    8.11,  273.10,  33.10
           20,     10.250,    8.23,  334.44,  32.63,      5.125,    8.24,  166.92,  32.57,    10.250,   10.17,  270.63,  26.40
           24,     12.250,   10.52,  312.58,  25.52,      6.125,   10.48,  156.83,  25.60,    12.250,   12.22,  269.12,  21.97
           28,     14.250,   11.51,  332.48,  23.33,      7.125,   11.44,  167.17,  23.46,    14.250,   14.30,  267.48,  18.77
           32,     16.250,   13.04,  334.54,  20.59,      8.125,   13.03,  167.42,  20.61,    16.250,   16.11,  270.72,  16.66
           40,     20.250,   16.25,  334.47,  16.52,     10.125,   16.23,  167.44,  16.54,    20.250,   20.32,  267.47,  13.21
           48,     24.250,   19.66,  331.02,  13.65,     12.125,   19.63,  165.82,  13.68,    24.250,   24.52,  265.43,  10.95
           56,     28.250,   23.13,  327.88,  11.61,     14.125,   23.15,  163.77,  11.59,    28.250,   28.75,  263.74,   9.34
           64,     32.250,   26.66,  324.66,  10.07,     16.125,   26.74,  161.89,  10.04,    32.250,   33.10,  261.56,   8.11
           80,     40.250,   33.00,  327.43,   8.13,     20.125,   32.93,  164.03,   8.15,    40.250,   41.78,  258.63,   6.43
          104,     52.250,   43.57,  321.91,   6.16,     26.125,   43.45,  161.40,   6.18,    52.250,   54.63,  256.72,   4.91
          120,     60.250,   50.76,  318.63,   5.29,     30.125,   51.35,  157.48,   5.23,    60.250,   63.18,  255.99,   4.25
          128,     64.250,   55.14,  312.76,   4.87,     32.125,   55.21,  156.20,   4.86,    64.250,   67.54,  255.37,   3.97
          160,     80.250,   66.92,  321.90,   4.01,     40.125,   66.88,  161.06,   4.01,    80.250,   86.14,  250.07,   3.12
          192,     96.250,   82.98,  311.38,   3.24,     48.125,   82.83,  155.96,   3.24,    96.250,  103.32,  250.06,   2.60
          256,    128.250,  109.64,  313.99,   2.45,     64.125,  109.79,  156.79,   2.45,   128.250,  137.77,  249.89,   1.95
          320,    160.250,  139.24,  308.94,   1.93,     80.125,  139.37,  154.33,   1.93,   160.250,  172.28,  249.70,   1.56
          512,    256.250,  225.60,  304.90,   1.19,    128.125,  225.62,  152.44,   1.19,   256.250,  275.68,  249.52,   0.97
------------------------------------------------------------------------------------------------------------------------------
End time: 1725092259
