Start time: 1725092428
mixbench-cpu (440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 3
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,    2.83,   23.74,  94.95,      0.125,    2.88,   11.63,  93.08,     0.250,    1.71,   39.36, 157.44
            1,      0.750,    3.50,   57.51,  76.67,      0.375,    3.50,   28.75,  76.67,     0.750,    2.92,   68.97,  91.96
            2,      1.250,    3.58,   93.86,  75.09,      0.625,    3.58,   46.80,  74.88,     1.250,    3.18,  105.62,  84.49
            3,      1.750,    3.71,  126.69,  72.39,      0.875,    5.04,   46.57,  53.22,     1.750,    4.64,  101.13,  57.79
            4,      2.250,    5.14,  117.57,  52.26,      1.125,    5.12,   58.94,  52.39,     2.250,    4.70,  128.42,  57.08
            6,      3.250,    5.13,  170.03,  52.32,      1.625,    5.11,   85.38,  52.54,     3.250,    4.78,  182.70,  56.22
            8,      4.250,    5.30,  215.38,  50.68,      2.125,    5.29,  107.77,  50.72,     4.250,    4.99,  228.72,  53.82
           12,      6.250,    6.13,  273.47,  43.75,      3.125,    6.09,  137.72,  44.07,     6.250,    6.70,  250.59,  40.09
           16,      8.250,    6.96,  318.19,  38.57,      4.125,    6.92,  160.06,  38.80,     8.250,    8.18,  270.73,  32.82
           20,     10.250,    8.31,  331.14,  32.31,      5.125,    8.31,  165.47,  32.29,    10.250,   10.17,  270.65,  26.41
           24,     12.250,   10.52,  312.61,  25.52,      6.125,   10.50,  156.57,  25.56,    12.250,   12.22,  269.16,  21.97
           28,     14.250,   11.50,  332.60,  23.34,      7.125,   11.44,  167.16,  23.46,    14.250,   14.29,  267.61,  18.78
           32,     16.250,   13.03,  334.72,  20.60,      8.125,   13.01,  167.62,  20.63,    16.250,   16.12,  270.63,  16.65
           40,     20.250,   16.26,  334.37,  16.51,     10.125,   16.23,  167.41,  16.53,    20.250,   20.32,  267.51,  13.21
           48,     24.250,   19.62,  331.70,  13.68,     12.125,   19.62,  165.86,  13.68,    24.250,   24.52,  265.47,  10.95
           56,     28.250,   23.14,  327.76,  11.60,     14.125,   23.15,  163.81,  11.60,    28.250,   28.75,  263.81,   9.34
           64,     32.250,   26.66,  324.66,  10.07,     16.125,   26.74,  161.86,  10.04,    32.250,   33.08,  261.68,   8.11
           80,     40.250,   32.99,  327.53,   8.14,     20.125,   32.94,  164.03,   8.15,    40.250,   41.77,  258.67,   6.43
          104,     52.250,   43.48,  322.56,   6.17,     26.125,   43.47,  161.33,   6.18,    52.250,   54.63,  256.74,   4.91
          120,     60.250,   50.74,  318.72,   5.29,     30.125,   51.36,  157.45,   5.23,    60.250,   63.19,  255.94,   4.25
          128,     64.250,   55.15,  312.73,   4.87,     32.125,   55.20,  156.24,   4.86,    64.250,   67.52,  255.45,   3.98
          160,     80.250,   66.90,  321.99,   4.01,     40.125,   66.90,  160.99,   4.01,    80.250,   86.14,  250.08,   3.12
          192,     96.250,   83.02,  311.20,   3.23,     48.125,   82.86,  155.91,   3.24,    96.250,  103.33,  250.05,   2.60
          256,    128.250,  109.63,  314.03,   2.45,     64.125,  109.80,  156.78,   2.44,   128.250,  137.75,  249.91,   1.95
          320,    160.250,  139.24,  308.95,   1.93,     80.125,  139.35,  154.35,   1.93,   160.250,  172.27,  249.71,   1.56
          512,    256.250,  225.59,  304.92,   1.19,    128.125,  225.62,  152.44,   1.19,   256.250,  275.68,  249.51,   0.97
------------------------------------------------------------------------------------------------------------------------------
End time: 1725092585
