Start time: 1725092428
mixbench-cpu (440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 3
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,    2.89,   23.21,  92.82,      0.125,    3.01,   11.14,  89.15,     0.250,    1.96,   34.24, 136.96
            1,      0.750,    3.65,   55.11,  73.48,      0.375,    3.69,   27.29,  72.79,     0.750,    3.07,   65.56,  87.41
            2,      1.250,    3.71,   90.47,  72.37,      0.625,    3.76,   44.67,  71.47,     1.250,    3.30,  101.68,  81.34
            3,      1.750,    3.83,  122.49,  70.00,      0.875,    3.84,   61.23,  69.98,     1.750,    3.40,  138.25,  79.00
            4,      2.250,    3.92,  153.92,  68.41,      1.125,    3.94,   76.63,  68.11,     2.250,    3.62,  166.98,  74.21
            6,      3.250,    4.17,  209.01,  64.31,      1.625,    4.12,  105.95,  65.20,     3.250,    3.88,  224.68,  69.13
            8,      4.250,    4.41,  258.64,  60.86,      2.125,    4.43,  128.68,  60.55,     4.250,    4.10,  277.99,  65.41
           12,      6.250,    5.46,  307.05,  49.13,      3.125,    5.45,  153.98,  49.27,     6.250,    6.25,  268.22,  42.92
           16,      8.250,    6.59,  336.05,  40.73,      4.125,    6.55,  169.10,  41.00,     8.250,    8.12,  272.73,  33.06
           20,     10.250,    8.24,  334.08,  32.59,      5.125,    8.24,  166.96,  32.58,    10.250,   10.16,  270.71,  26.41
           24,     12.250,   10.52,  312.67,  25.52,      6.125,   10.48,  156.81,  25.60,    12.250,   12.20,  269.51,  22.00
           28,     14.250,   11.50,  332.51,  23.33,      7.125,   11.45,  167.10,  23.45,    14.250,   14.30,  267.42,  18.77
           32,     16.250,   13.04,  334.46,  20.58,      8.125,   13.03,  167.44,  20.61,    16.250,   16.11,  270.70,  16.66
           40,     20.250,   16.25,  334.45,  16.52,     10.125,   16.24,  167.40,  16.53,    20.250,   20.32,  267.46,  13.21
           48,     24.250,   19.65,  331.21,  13.66,     12.125,   19.62,  165.87,  13.68,    24.250,   24.50,  265.75,  10.96
           56,     28.250,   23.11,  328.20,  11.62,     14.125,   23.15,  163.79,  11.60,    28.250,   28.75,  263.80,   9.34
           64,     32.250,   26.66,  324.72,  10.07,     16.125,   26.71,  162.03,  10.05,    32.250,   33.07,  261.79,   8.12
           80,     40.250,   32.96,  327.85,   8.15,     20.125,   32.90,  164.20,   8.16,    40.250,   41.76,  258.75,   6.43
          104,     52.250,   43.47,  322.67,   6.18,     26.125,   43.47,  161.32,   6.17,    52.250,   54.62,  256.77,   4.91
          120,     60.250,   50.73,  318.81,   5.29,     30.125,   51.34,  157.51,   5.23,    60.250,   63.18,  255.99,   4.25
          128,     64.250,   55.11,  312.96,   4.87,     32.125,   55.17,  156.30,   4.87,    64.250,   67.50,  255.50,   3.98
          160,     80.250,   66.89,  322.03,   4.01,     40.125,   66.88,  161.04,   4.01,    80.250,   86.14,  250.07,   3.12
          192,     96.250,   83.04,  311.13,   3.23,     48.125,   82.84,  155.94,   3.24,    96.250,  103.33,  250.04,   2.60
          256,    128.250,  109.62,  314.06,   2.45,     64.125,  109.78,  156.80,   2.45,   128.250,  137.77,  249.89,   1.95
          320,    160.250,  139.25,  308.92,   1.93,     80.125,  139.35,  154.35,   1.93,   160.250,  172.28,  249.69,   1.56
          512,    256.250,  225.61,  304.89,   1.19,    128.125,  225.63,  152.43,   1.19,   256.250,  275.70,  249.50,   0.97
------------------------------------------------------------------------------------------------------------------------------
End time: 1725092583
