Start time: 1725092266
mixbench-cpu (440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 3
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,    2.96,   22.64,  90.57,      0.125,    3.08,   10.89,  87.10,     0.250,    2.04,   32.86, 131.46
            1,      0.750,    3.56,   56.49,  75.32,      0.375,    3.54,   28.41,  75.77,     0.750,    3.17,   63.49,  84.65
            2,      1.250,    3.65,   91.98,  73.58,      0.625,    3.64,   46.05,  73.69,     1.250,    3.29,  102.08,  81.67
            3,      1.750,    3.74,  125.57,  71.76,      0.875,    3.73,   62.97,  71.97,     1.750,    3.46,  135.69,  77.54
            4,      2.250,    3.88,  155.54,  69.13,      1.125,    3.87,   78.11,  69.43,     2.250,    3.54,  170.86,  75.94
            6,      3.250,    4.15,  210.17,  64.67,      1.625,    4.08,  106.94,  65.81,     3.250,    3.79,  230.25,  70.85
            8,      4.250,    4.45,  256.66,  60.39,      2.125,    4.46,  127.81,  60.15,     4.250,    4.11,  277.58,  65.31
           12,      6.250,    5.53,  303.61,  48.58,      3.125,    5.51,  152.13,  48.68,     6.250,    6.32,  265.55,  42.49
           16,      8.250,    6.65,  333.02,  40.37,      4.125,    6.62,  167.34,  40.57,     8.250,    8.16,  271.23,  32.88
           20,     10.250,    8.27,  332.54,  32.44,      5.125,    8.31,  165.61,  32.31,    10.250,   10.22,  269.33,  26.28
           24,     12.250,   10.56,  311.51,  25.43,      6.125,   10.53,  156.10,  25.49,    12.250,   12.23,  268.94,  21.95
           28,     14.250,   11.54,  331.56,  23.27,      7.125,   11.46,  166.86,  23.42,    14.250,   14.29,  267.65,  18.78
           32,     16.250,   13.04,  334.49,  20.58,      8.125,   13.04,  167.30,  20.59,    16.250,   16.12,  270.62,  16.65
           40,     20.250,   16.25,  334.49,  16.52,     10.125,   16.24,  167.40,  16.53,    20.250,   20.32,  267.48,  13.21
           48,     24.250,   19.65,  331.26,  13.66,     12.125,   19.62,  165.87,  13.68,    24.250,   24.52,  265.47,  10.95
           56,     28.250,   23.13,  327.90,  11.61,     14.125,   23.15,  163.79,  11.60,    28.250,   28.74,  263.84,   9.34
           64,     32.250,   26.67,  324.59,  10.06,     16.125,   26.73,  161.90,  10.04,    32.250,   33.09,  261.60,   8.11
           80,     40.250,   32.96,  327.78,   8.14,     20.125,   32.92,  164.08,   8.15,    40.250,   41.78,  258.60,   6.42
          104,     52.250,   43.49,  322.48,   6.17,     26.125,   43.49,  161.25,   6.17,    52.250,   54.64,  256.70,   4.91
          120,     60.250,   50.73,  318.78,   5.29,     30.125,   51.34,  157.52,   5.23,    60.250,   63.20,  255.89,   4.25
          128,     64.250,   55.13,  312.85,   4.87,     32.125,   55.19,  156.26,   4.86,    64.250,   67.51,  255.47,   3.98
          160,     80.250,   66.92,  321.93,   4.01,     40.125,   66.90,  160.99,   4.01,    80.250,   86.17,  249.98,   3.12
          192,     96.250,   83.05,  311.11,   3.23,     48.125,   82.85,  155.92,   3.24,    96.250,  103.36,  249.98,   2.60
          256,    128.250,  109.66,  313.95,   2.45,     64.125,  109.83,  156.72,   2.44,   128.250,  137.80,  249.84,   1.95
          320,    160.250,  139.28,  308.84,   1.93,     80.125,  139.34,  154.36,   1.93,   160.250,  172.31,  249.65,   1.56
          512,    256.250,  225.66,  304.82,   1.19,    128.125,  225.68,  152.40,   1.19,   256.250,  275.76,  249.44,   0.97
------------------------------------------------------------------------------------------------------------------------------
End time: 1725092422
