Start time: 1725091942
mixbench-cpu (440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 3
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,    2.50,   26.82, 107.29,      0.125,    2.47,   13.58, 108.68,     0.250,    1.10,   60.73, 242.93
            1,      0.750,    3.35,   60.13,  80.18,      0.375,    3.32,   30.28,  80.76,     0.750,    2.49,   80.72, 107.63
            2,      1.250,    3.40,   98.54,  78.84,      0.625,    3.38,   49.70,  79.51,     1.250,    2.73,  123.09,  98.47
            3,      1.750,    3.55,  132.40,  75.66,      0.875,    3.50,   67.15,  76.74,     1.750,    2.96,  158.97,  90.84
            4,      2.250,    3.71,  162.80,  72.35,      1.125,    3.67,   82.24,  73.10,     2.250,    3.15,  191.56,  85.14
            6,      3.250,    3.98,  219.14,  67.43,      1.625,    3.88,  112.31,  69.11,     3.250,    3.54,  246.31,  75.79
            8,      4.250,    4.34,  262.99,  61.88,      2.125,    4.32,  132.07,  62.15,     4.250,    3.95,  288.60,  67.91
           12,      6.250,    5.39,  311.21,  49.79,      3.125,    5.37,  156.27,  50.01,     6.250,    6.18,  271.39,  43.42
           16,      8.250,    6.51,  339.97,  41.21,      4.125,    6.49,  170.72,  41.39,     8.250,    8.04,  275.55,  33.40
           20,     10.250,    8.17,  336.61,  32.84,      5.125,    8.19,  167.92,  32.76,    10.250,   10.11,  272.05,  26.54
           24,     12.250,   10.46,  314.46,  25.67,      6.125,   10.44,  157.52,  25.72,    12.250,   12.17,  270.16,  22.05
           28,     14.250,   11.46,  333.90,  23.43,      7.125,   11.38,  168.07,  23.59,    14.250,   14.28,  267.87,  18.80
           32,     16.250,   13.00,  335.60,  20.65,      8.125,   12.99,  167.95,  20.67,    16.250,   16.11,  270.84,  16.67
           40,     20.250,   16.24,  334.68,  16.53,     10.125,   16.23,  167.47,  16.54,    20.250,   20.32,  267.58,  13.21
           48,     24.250,   19.62,  331.76,  13.68,     12.125,   19.62,  165.91,  13.68,    24.250,   24.51,  265.59,  10.95
           56,     28.250,   23.11,  328.18,  11.62,     14.125,   23.14,  163.85,  11.60,    28.250,   28.75,  263.79,   9.34
           64,     32.250,   26.64,  324.94,  10.08,     16.125,   26.73,  161.91,  10.04,    32.250,   33.08,  261.68,   8.11
           80,     40.250,   32.98,  327.58,   8.14,     20.125,   32.93,  164.06,   8.15,    40.250,   41.77,  258.67,   6.43
          104,     52.250,   43.47,  322.66,   6.18,     26.125,   43.54,  161.06,   6.16,    52.250,   54.63,  256.75,   4.91
          120,     60.250,   50.73,  318.78,   5.29,     30.125,   51.31,  157.59,   5.23,    60.250,   63.19,  255.93,   4.25
          128,     64.250,   55.10,  313.00,   4.87,     32.125,   55.18,  156.29,   4.87,    64.250,   67.52,  255.44,   3.98
          160,     80.250,   66.90,  322.02,   4.01,     40.125,   66.88,  161.04,   4.01,    80.250,   86.14,  250.09,   3.12
          192,     96.250,   83.02,  311.21,   3.23,     48.125,   82.85,  155.92,   3.24,    96.250,  103.33,  250.04,   2.60
          256,    128.250,  109.62,  314.06,   2.45,     64.125,  109.72,  156.89,   2.45,   128.250,  137.77,  249.88,   1.95
          320,    160.250,  139.24,  308.94,   1.93,     80.125,  139.35,  154.35,   1.93,   160.250,  172.28,  249.69,   1.56
          512,    256.250,  225.61,  304.90,   1.19,    128.125,  225.63,  152.43,   1.19,   256.250,  275.71,  249.49,   0.97
------------------------------------------------------------------------------------------------------------------------------
End time: 1725092097
