Start time: 1725091942
mixbench-cpu (440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 3
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,    2.93,   22.94,  91.74,      0.125,    3.11,   10.79,  86.34,     0.250,    2.12,   31.67, 126.68
            1,      0.750,    3.61,   55.71,  74.28,      0.375,    3.61,   27.86,  74.30,     0.750,    3.15,   63.83,  85.11
            2,      1.250,    3.71,   90.57,  72.45,      0.625,    3.72,   45.14,  72.22,     1.250,    3.28,  102.43,  81.94
            3,      1.750,    3.82,  123.01,  70.29,      0.875,    3.78,   62.14,  71.01,     1.750,    3.51,  133.72,  76.41
            4,      2.250,    3.93,  153.65,  68.29,      1.125,    3.92,   77.12,  68.55,     2.250,    3.65,  165.38,  73.50
            6,      3.250,    4.17,  209.16,  64.36,      1.625,    4.11,  106.06,  65.27,     3.250,    3.82,  228.26,  70.23
            8,      4.250,    4.46,  255.97,  60.23,      2.125,    4.47,  127.67,  60.08,     4.250,    4.13,  275.97,  64.93
           12,      6.250,    5.52,  304.05,  48.65,      3.125,    5.45,  153.98,  49.27,     6.250,    6.32,  265.63,  42.50
           16,      8.250,    6.62,  334.33,  40.52,      4.125,    6.58,  168.26,  40.79,     8.250,    8.14,  272.20,  32.99
           20,     10.250,    8.28,  332.22,  32.41,      5.125,    8.29,  165.95,  32.38,    10.250,   10.20,  269.86,  26.33
           24,     12.250,   10.55,  311.54,  25.43,      6.125,   10.54,  156.05,  25.48,    12.250,   12.22,  269.03,  21.96
           28,     14.250,   11.53,  331.67,  23.28,      7.125,   11.45,  167.02,  23.44,    14.250,   14.32,  267.14,  18.75
           32,     16.250,   13.05,  334.13,  20.56,      8.125,   13.03,  167.44,  20.61,    16.250,   16.11,  270.84,  16.67
           40,     20.250,   16.25,  334.59,  16.52,     10.125,   16.23,  167.42,  16.54,    20.250,   20.32,  267.55,  13.21
           48,     24.250,   19.62,  331.71,  13.68,     12.125,   19.60,  166.03,  13.69,    24.250,   24.52,  265.50,  10.95
           56,     28.250,   23.11,  328.17,  11.62,     14.125,   23.14,  163.82,  11.60,    28.250,   28.75,  263.76,   9.34
           64,     32.250,   26.64,  324.96,  10.08,     16.125,   26.72,  162.02,  10.05,    32.250,   33.06,  261.82,   8.12
           80,     40.250,   32.96,  327.79,   8.14,     20.125,   32.88,  164.28,   8.16,    40.250,   41.77,  258.69,   6.43
          104,     52.250,   43.48,  322.59,   6.17,     26.125,   43.52,  161.13,   6.17,    52.250,   54.62,  256.79,   4.91
          120,     60.250,   50.74,  318.77,   5.29,     30.125,   51.32,  157.58,   5.23,    60.250,   63.19,  255.93,   4.25
          128,     64.250,   55.12,  312.92,   4.87,     32.125,   55.19,  156.27,   4.86,    64.250,   67.51,  255.49,   3.98
          160,     80.250,   66.90,  322.02,   4.01,     40.125,   66.89,  161.04,   4.01,    80.250,   86.15,  250.06,   3.12
          192,     96.250,   83.04,  311.14,   3.23,     48.125,   82.85,  155.93,   3.24,    96.250,  103.33,  250.04,   2.60
          256,    128.250,  109.63,  314.02,   2.45,     64.125,  109.74,  156.85,   2.45,   128.250,  137.76,  249.90,   1.95
          320,    160.250,  139.25,  308.91,   1.93,     80.125,  139.35,  154.34,   1.93,   160.250,  172.29,  249.68,   1.56
          512,    256.250,  225.62,  304.88,   1.19,    128.125,  225.63,  152.43,   1.19,   256.250,  275.71,  249.49,   0.97
------------------------------------------------------------------------------------------------------------------------------
End time: 1725092097
