Start time: 1725092428
mixbench-cpu (440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 3
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,    2.89,   23.19,  92.76,      0.125,    3.09,   10.87,  86.96,     0.250,    2.03,   32.99, 131.97
            1,      0.750,    3.65,   55.13,  73.50,      0.375,    3.66,   27.50,  73.32,     0.750,    3.16,   63.71,  84.95
            2,      1.250,    3.78,   88.70,  70.96,      0.625,    3.76,   44.67,  71.47,     1.250,    3.36,   99.83,  79.87
            3,      1.750,    3.86,  121.57,  69.47,      0.875,    3.83,   61.28,  70.03,     1.750,    3.52,  133.61,  76.35
            4,      2.250,    3.96,  152.67,  67.86,      1.125,    3.97,   76.07,  67.62,     2.250,    3.59,  168.10,  74.71
            6,      3.250,    4.18,  208.46,  64.14,      1.625,    4.11,  106.13,  65.31,     3.250,    3.88,  224.68,  69.13
            8,      4.250,    4.48,  254.82,  59.96,      2.125,    4.43,  128.88,  60.65,     4.250,    4.15,  274.84,  64.67
           12,      6.250,    5.48,  306.32,  49.01,      3.125,    5.45,  153.95,  49.26,     6.250,    6.25,  268.31,  42.93
           16,      8.250,    6.59,  335.80,  40.70,      4.125,    6.56,  168.87,  40.94,     8.250,    8.12,  272.83,  33.07
           20,     10.250,    8.24,  333.75,  32.56,      5.125,    8.28,  166.21,  32.43,    10.250,   10.19,  270.07,  26.35
           24,     12.250,   10.54,  312.08,  25.48,      6.125,   10.52,  156.36,  25.53,    12.250,   12.22,  269.03,  21.96
           28,     14.250,   11.51,  332.37,  23.32,      7.125,   11.44,  167.21,  23.47,    14.250,   14.30,  267.40,  18.77
           32,     16.250,   13.05,  334.36,  20.58,      8.125,   13.02,  167.49,  20.61,    16.250,   16.11,  270.75,  16.66
           40,     20.250,   16.25,  334.53,  16.52,     10.125,   16.23,  167.45,  16.54,    20.250,   20.32,  267.56,  13.21
           48,     24.250,   19.62,  331.70,  13.68,     12.125,   19.62,  165.92,  13.68,    24.250,   24.52,  265.47,  10.95
           56,     28.250,   23.12,  327.94,  11.61,     14.125,   23.14,  163.84,  11.60,    28.250,   28.75,  263.76,   9.34
           64,     32.250,   26.66,  324.72,  10.07,     16.125,   26.74,  161.90,  10.04,    32.250,   33.09,  261.65,   8.11
           80,     40.250,   33.00,  327.44,   8.14,     20.125,   32.93,  164.06,   8.15,    40.250,   41.78,  258.60,   6.42
          104,     52.250,   43.55,  322.04,   6.16,     26.125,   43.75,  160.30,   6.14,    52.250,   54.63,  256.72,   4.91
          120,     60.250,   50.74,  318.73,   5.29,     30.125,   51.34,  157.51,   5.23,    60.250,   63.21,  255.88,   4.25
          128,     64.250,   55.15,  312.75,   4.87,     32.125,   55.17,  156.31,   4.87,    64.250,   67.52,  255.43,   3.98
          160,     80.250,   66.89,  322.04,   4.01,     40.125,   66.89,  161.02,   4.01,    80.250,   86.14,  250.09,   3.12
          192,     96.250,   83.02,  311.23,   3.23,     48.125,   82.84,  155.94,   3.24,    96.250,  103.31,  250.08,   2.60
          256,    128.250,  109.61,  314.08,   2.45,     64.125,  109.77,  156.81,   2.45,   128.250,  137.74,  249.95,   1.95
          320,    160.250,  139.22,  309.00,   1.93,     80.125,  139.34,  154.36,   1.93,   160.250,  172.25,  249.73,   1.56
          512,    256.250,  225.57,  304.95,   1.19,    128.125,  225.60,  152.45,   1.19,   256.250,  275.65,  249.54,   0.97
------------------------------------------------------------------------------------------------------------------------------
End time: 1725092583
