Start time: 1725092428
mixbench-cpu (440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 3
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,    2.94,   22.80,  91.21,      0.125,    3.17,   10.60,  84.79,     0.250,    2.27,   29.62, 118.46
            1,      0.750,    3.78,   53.22,  70.96,      0.375,    3.71,   27.12,  72.32,     0.750,    3.18,   63.23,  84.31
            2,      1.250,    3.82,   87.84,  70.27,      0.625,    3.89,   43.13,  69.01,     1.250,    3.46,   96.95,  77.56
            3,      1.750,    3.96,  118.51,  67.72,      0.875,    3.92,   59.93,  68.50,     1.750,    3.55,  132.40,  75.66
            4,      2.250,    4.02,  150.21,  66.76,      1.125,    4.12,   73.35,  65.20,     2.250,    3.65,  165.52,  73.56
            6,      3.250,    4.26,  204.98,  63.07,      1.625,    4.27,  102.11,  62.84,     3.250,    3.95,  220.98,  67.99
            8,      4.250,    4.54,  251.40,  59.15,      2.125,    4.48,  127.21,  59.87,     4.250,    4.18,  273.13,  64.27
           12,      6.250,    5.49,  305.82,  48.93,      3.125,    5.47,  153.44,  49.10,     6.250,    6.27,  267.49,  42.80
           16,      8.250,    6.59,  336.26,  40.76,      4.125,    6.56,  168.87,  40.94,     8.250,    8.12,  272.83,  33.07
           20,     10.250,    8.23,  334.12,  32.60,      5.125,    8.28,  166.21,  32.43,    10.250,   10.20,  269.86,  26.33
           24,     12.250,   10.56,  311.31,  25.41,      6.125,   10.52,  156.25,  25.51,    12.250,   12.23,  268.83,  21.95
           28,     14.250,   11.53,  331.79,  23.28,      7.125,   11.47,  166.78,  23.41,    14.250,   14.30,  267.50,  18.77
           32,     16.250,   13.04,  334.52,  20.59,      8.125,   13.03,  167.36,  20.60,    16.250,   16.11,  270.75,  16.66
           40,     20.250,   16.25,  334.47,  16.52,     10.125,   16.22,  167.55,  16.55,    20.250,   20.32,  267.48,  13.21
           48,     24.250,   19.64,  331.41,  13.67,     12.125,   19.62,  165.89,  13.68,    24.250,   24.50,  265.74,  10.96
           56,     28.250,   23.12,  327.97,  11.61,     14.125,   23.14,  163.88,  11.60,    28.250,   28.75,  263.74,   9.34
           64,     32.250,   26.68,  324.50,  10.06,     16.125,   26.73,  161.97,  10.04,    32.250,   33.08,  261.73,   8.12
           80,     40.250,   32.99,  327.50,   8.14,     20.125,   32.90,  164.19,   8.16,    40.250,   41.76,  258.71,   6.43
          104,     52.250,   43.53,  322.22,   6.17,     26.125,   43.74,  160.33,   6.14,    52.250,   54.60,  256.88,   4.92
          120,     60.250,   50.74,  318.75,   5.29,     30.125,   51.32,  157.57,   5.23,    60.250,   63.19,  255.96,   4.25
          128,     64.250,   55.11,  312.97,   4.87,     32.125,   55.17,  156.31,   4.87,    64.250,   67.50,  255.53,   3.98
          160,     80.250,   66.89,  322.03,   4.01,     40.125,   66.88,  161.06,   4.01,    80.250,   86.12,  250.13,   3.12
          192,     96.250,   83.04,  311.13,   3.23,     48.125,   82.84,  155.94,   3.24,    96.250,  103.30,  250.12,   2.60
          256,    128.250,  109.60,  314.11,   2.45,     64.125,  109.76,  156.83,   2.45,   128.250,  137.72,  249.97,   1.95
          320,    160.250,  139.19,  309.05,   1.93,     80.125,  139.33,  154.37,   1.93,   160.250,  172.23,  249.76,   1.56
          512,    256.250,  225.55,  304.97,   1.19,    128.125,  225.58,  152.47,   1.19,   256.250,  275.62,  249.57,   0.97
------------------------------------------------------------------------------------------------------------------------------
End time: 1725092583
