Start time: 1725091775
mixbench-cpu (440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 3
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,    2.83,   23.70,  94.79,      0.125,    2.84,   11.83,  94.65,     0.250,    1.69,   39.62, 158.46
            1,      0.750,    3.50,   57.54,  76.72,      0.375,    3.52,   28.57,  76.17,     0.750,    2.93,   68.78,  91.71
            2,      1.250,    3.58,   93.78,  75.02,      0.625,    3.62,   46.40,  74.24,     1.250,    3.05,  110.01,  88.01
            3,      1.750,    3.71,  126.62,  72.35,      0.875,    3.67,   64.04,  73.18,     1.750,    3.27,  143.66,  82.09
            4,      2.250,    3.86,  156.47,  69.54,      1.125,    3.79,   79.74,  70.88,     2.250,    3.44,  175.63,  78.06
            6,      3.250,    4.08,  214.09,  65.87,      1.625,    4.00,  108.97,  67.06,     3.250,    3.77,  231.41,  71.20
            8,      4.250,    4.47,  255.34,  60.08,      2.125,    4.38,  130.14,  61.24,     4.250,    4.04,  282.67,  66.51
           12,      6.250,    5.46,  307.50,  49.20,      3.125,    5.43,  154.34,  49.39,     6.250,    6.24,  268.99,  43.04
           16,      8.250,    6.58,  336.67,  40.81,      4.125,    6.55,  169.05,  40.98,     8.250,    8.10,  273.34,  33.13
           20,     10.250,    8.22,  334.85,  32.67,      5.125,    8.24,  166.86,  32.56,    10.250,   10.16,  270.76,  26.42
           24,     12.250,   10.50,  313.29,  25.58,      6.125,   10.48,  156.81,  25.60,    12.250,   12.20,  269.54,  22.00
           28,     14.250,   11.49,  332.77,  23.35,      7.125,   11.43,  167.38,  23.49,    14.250,   14.30,  267.57,  18.78
           32,     16.250,   13.02,  334.93,  20.61,      8.125,   13.01,  167.59,  20.63,    16.250,   16.11,  270.77,  16.66
           40,     20.250,   16.24,  334.64,  16.53,     10.125,   16.23,  167.49,  16.54,    20.250,   20.32,  267.55,  13.21
           48,     24.250,   19.62,  331.70,  13.68,     12.125,   19.62,  165.92,  13.68,    24.250,   24.52,  265.49,  10.95
           56,     28.250,   23.12,  328.00,  11.61,     14.125,   23.14,  163.86,  11.60,    28.250,   28.74,  263.89,   9.34
           64,     32.250,   26.66,  324.73,  10.07,     16.125,   26.71,  162.06,  10.05,    32.250,   33.06,  261.82,   8.12
           80,     40.250,   32.95,  327.89,   8.15,     20.125,   32.87,  164.36,   8.17,    40.250,   41.76,  258.72,   6.43
          104,     52.250,   43.48,  322.56,   6.17,     26.125,   43.47,  161.32,   6.17,    52.250,   54.62,  256.76,   4.91
          120,     60.250,   50.74,  318.77,   5.29,     30.125,   51.33,  157.54,   5.23,    60.250,   63.21,  255.85,   4.25
          128,     64.250,   55.12,  312.93,   4.87,     32.125,   55.19,  156.27,   4.86,    64.250,   67.50,  255.49,   3.98
          160,     80.250,   66.90,  322.02,   4.01,     40.125,   66.88,  161.06,   4.01,    80.250,   86.13,  250.10,   3.12
          192,     96.250,   83.05,  311.12,   3.23,     48.125,   82.86,  155.92,   3.24,    96.250,  103.31,  250.09,   2.60
          256,    128.250,  109.61,  314.09,   2.45,     64.125,  109.76,  156.83,   2.45,   128.250,  137.74,  249.94,   1.95
          320,    160.250,  139.25,  308.93,   1.93,     80.125,  139.35,  154.35,   1.93,   160.250,  172.26,  249.72,   1.56
          512,    256.250,  225.61,  304.89,   1.19,    128.125,  225.61,  152.44,   1.19,   256.250,  275.68,  249.52,   0.97
------------------------------------------------------------------------------------------------------------------------------
End time: 1725091935
