Start time: 1725092266
mixbench-cpu (440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 3
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,    2.74,   24.46,  97.83,      0.125,    2.90,   11.57,  92.56,     0.250,    1.74,   38.57, 154.27
            1,      0.750,    3.57,   56.44,  75.26,      0.375,    3.57,   28.17,  75.11,     0.750,    2.99,   67.24,  89.66
            2,      1.250,    3.67,   91.38,  73.10,      0.625,    3.68,   45.64,  73.02,     1.250,    3.18,  105.65,  84.52
            3,      1.750,    3.79,  123.78,  70.73,      0.875,    3.78,   62.15,  71.03,     1.750,    3.39,  138.57,  79.18
            4,      2.250,    3.93,  153.76,  68.34,      1.125,    3.91,   77.24,  68.65,     2.250,    3.52,  171.54,  76.24
            6,      3.250,    4.13,  211.29,  65.01,      1.625,    4.10,  106.37,  65.46,     3.250,    3.83,  227.96,  70.14
            8,      4.250,    4.43,  257.24,  60.53,      2.125,    4.42,  129.08,  60.75,     4.250,    4.12,  276.70,  65.11
           12,      6.250,    5.45,  307.95,  49.27,      3.125,    5.42,  154.77,  49.53,     6.250,    6.24,  269.04,  43.05
           16,      8.250,    6.57,  336.92,  40.84,      4.125,    6.54,  169.29,  41.04,     8.250,    8.10,  273.37,  33.14
           20,     10.250,    8.22,  334.61,  32.64,      5.125,    8.26,  166.55,  32.50,    10.250,   10.17,  270.49,  26.39
           24,     12.250,   10.52,  312.61,  25.52,      6.125,   10.51,  156.51,  25.55,    12.250,   12.21,  269.23,  21.98
           28,     14.250,   11.49,  332.86,  23.36,      7.125,   11.43,  167.32,  23.48,    14.250,   14.30,  267.52,  18.77
           32,     16.250,   13.04,  334.64,  20.59,      8.125,   13.01,  167.64,  20.63,    16.250,   16.11,  270.70,  16.66
           40,     20.250,   16.26,  334.35,  16.51,     10.125,   16.24,  167.40,  16.53,    20.250,   20.33,  267.41,  13.21
           48,     24.250,   19.65,  331.28,  13.66,     12.125,   19.63,  165.83,  13.68,    24.250,   24.52,  265.45,  10.95
           56,     28.250,   23.13,  327.80,  11.60,     14.125,   23.15,  163.81,  11.60,    28.250,   28.75,  263.73,   9.34
           64,     32.250,   26.67,  324.61,  10.07,     16.125,   26.71,  162.04,  10.05,    32.250,   33.09,  261.62,   8.11
           80,     40.250,   32.99,  327.46,   8.14,     20.125,   32.93,  164.03,   8.15,    40.250,   41.77,  258.66,   6.43
          104,     52.250,   43.55,  322.04,   6.16,     26.125,   43.74,  160.31,   6.14,    52.250,   54.64,  256.68,   4.91
          120,     60.250,   50.76,  318.65,   5.29,     30.125,   51.35,  157.48,   5.23,    60.250,   63.21,  255.86,   4.25
          128,     64.250,   55.15,  312.75,   4.87,     32.125,   55.20,  156.23,   4.86,    64.250,   67.51,  255.47,   3.98
          160,     80.250,   66.92,  321.91,   4.01,     40.125,   66.91,  160.98,   4.01,    80.250,   86.14,  250.08,   3.12
          192,     96.250,   83.02,  311.21,   3.23,     48.125,   82.85,  155.93,   3.24,    96.250,  103.33,  250.03,   2.60
          256,    128.250,  109.64,  314.00,   2.45,     64.125,  109.77,  156.81,   2.45,   128.250,  137.76,  249.90,   1.95
          320,    160.250,  139.26,  308.89,   1.93,     80.125,  139.37,  154.33,   1.93,   160.250,  172.28,  249.69,   1.56
          512,    256.250,  225.61,  304.89,   1.19,    128.125,  225.63,  152.43,   1.19,   256.250,  275.69,  249.50,   0.97
------------------------------------------------------------------------------------------------------------------------------
End time: 1725092422
