Start time: 1725091775
mixbench-cpu (440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 3
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,    2.77,   24.21,  96.84,      0.125,    2.81,   11.92,  95.39,     0.250,    1.69,   39.73, 158.93
            1,      0.750,    3.45,   58.34,  77.78,      0.375,    3.43,   29.32,  78.19,     0.750,    2.87,   70.15,  93.53
            2,      1.250,    3.52,   95.24,  76.20,      0.625,    3.55,   47.30,  75.68,     1.250,    3.03,  110.63,  88.50
            3,      1.750,    3.70,  126.89,  72.51,      0.875,    3.58,   65.54,  74.90,     1.750,    3.21,  146.12,  83.49
            4,      2.250,    3.79,  159.15,  70.73,      1.125,    3.81,   79.22,  70.42,     2.250,    3.47,  174.01,  77.34
            6,      3.250,    4.09,  213.20,  65.60,      1.625,    4.03,  108.29,  66.64,     3.250,    3.71,  235.15,  72.35
            8,      4.250,    4.41,  258.75,  60.88,      2.125,    4.43,  128.71,  60.57,     4.250,    4.08,  279.96,  65.87
           12,      6.250,    5.45,  307.61,  49.22,      3.125,    5.43,  154.43,  49.42,     6.250,    6.25,  268.65,  42.98
           16,      8.250,    6.62,  334.78,  40.58,      4.125,    6.53,  169.47,  41.08,     8.250,    8.10,  273.41,  33.14
           20,     10.250,    8.23,  334.32,  32.62,      5.125,    8.26,  166.47,  32.48,    10.250,   10.17,  270.63,  26.40
           24,     12.250,   10.51,  312.94,  25.55,      6.125,   10.50,  156.56,  25.56,    12.250,   12.22,  269.14,  21.97
           28,     14.250,   11.51,  332.45,  23.33,      7.125,   11.44,  167.20,  23.47,    14.250,   14.30,  267.57,  18.78
           32,     16.250,   13.02,  334.98,  20.61,      8.125,   13.00,  167.77,  20.65,    16.250,   16.10,  270.92,  16.67
           40,     20.250,   16.24,  334.64,  16.53,     10.125,   16.22,  167.52,  16.55,    20.250,   20.32,  267.55,  13.21
           48,     24.250,   19.64,  331.44,  13.67,     12.125,   19.62,  165.89,  13.68,    24.250,   24.51,  265.57,  10.95
           56,     28.250,   23.13,  327.86,  11.61,     14.125,   23.14,  163.82,  11.60,    28.250,   28.75,  263.76,   9.34
           64,     32.250,   26.67,  324.62,  10.07,     16.125,   26.74,  161.86,  10.04,    32.250,   33.05,  261.91,   8.12
           80,     40.250,   32.98,  327.61,   8.14,     20.125,   32.93,  164.07,   8.15,    40.250,   41.75,  258.81,   6.43
          104,     52.250,   43.54,  322.11,   6.16,     26.125,   43.72,  160.40,   6.14,    52.250,   54.64,  256.68,   4.91
          120,     60.250,   50.73,  318.82,   5.29,     30.125,   51.33,  157.54,   5.23,    60.250,   70.00,  231.06,   3.83
          128,     64.250,   55.14,  312.79,   4.87,     32.125,   55.20,  156.22,   4.86,    64.250,   67.53,  255.40,   3.98
          160,     80.250,   66.91,  321.97,   4.01,     40.125,   66.90,  161.00,   4.01,    80.250,   86.14,  250.07,   3.12
          192,     96.250,   82.99,  311.31,   3.23,     48.125,   82.84,  155.94,   3.24,    96.250,  103.33,  250.04,   2.60
          256,    128.250,  109.63,  314.02,   2.45,     64.125,  109.76,  156.82,   2.45,   128.250,  137.75,  249.93,   1.95
          320,    160.250,  139.22,  308.98,   1.93,     80.125,  139.33,  154.37,   1.93,   160.250,  172.25,  249.74,   1.56
          512,    256.250,  225.57,  304.95,   1.19,    128.125,  225.60,  152.45,   1.19,   256.250,  275.63,  249.56,   0.97
------------------------------------------------------------------------------------------------------------------------------
End time: 1725091935
