Start time: 1725091942
mixbench-cpu (440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 3
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,    2.78,   24.14,  96.56,      0.125,    2.81,   11.95,  95.60,     0.250,    1.61,   41.58, 166.32
            1,      0.750,    3.43,   58.64,  78.19,      0.375,    3.43,   29.38,  78.35,     0.750,    2.82,   71.34,  95.12
            2,      1.250,    3.50,   95.95,  76.76,      0.625,    3.51,   47.85,  76.56,     1.250,    3.00,  111.89,  89.51
            3,      1.750,    3.64,  129.06,  73.75,      0.875,    3.58,   65.59,  74.96,     1.750,    3.15,  149.04,  85.16
            4,      2.250,    3.79,  159.57,  70.92,      1.125,    3.74,   80.77,  71.79,     2.250,    3.33,  181.16,  80.51
            6,      3.250,    4.04,  216.21,  66.53,      1.625,    3.96,  110.26,  67.86,     3.250,    3.65,  239.35,  73.64
            8,      4.250,    4.36,  261.60,  61.55,      2.125,    4.37,  130.44,  61.38,     4.250,    4.02,  284.01,  66.82
           12,      6.250,    5.45,  307.90,  49.26,      3.125,    5.42,  154.77,  49.53,     6.250,    6.24,  269.04,  43.05
           16,      8.250,    6.58,  336.62,  40.80,      4.125,    6.54,  169.23,  41.03,     8.250,    8.11,  273.20,  33.12
           20,     10.250,    8.22,  334.61,  32.64,      5.125,    8.23,  167.18,  32.62,    10.250,   10.16,  270.84,  26.42
           24,     12.250,   10.49,  313.32,  25.58,      6.125,   10.49,  156.68,  25.58,    12.250,   12.21,  269.29,  21.98
           28,     14.250,   11.49,  333.00,  23.37,      7.125,   11.43,  167.33,  23.49,    14.250,   14.28,  267.89,  18.80
           32,     16.250,   13.03,  334.67,  20.60,      8.125,   13.02,  167.58,  20.63,    16.250,   16.11,  270.72,  16.66
           40,     20.250,   16.25,  334.49,  16.52,     10.125,   16.23,  167.46,  16.54,    20.250,   20.31,  267.60,  13.21
           48,     24.250,   19.64,  331.36,  13.66,     12.125,   19.62,  165.90,  13.68,    24.250,   24.51,  265.54,  10.95
           56,     28.250,   23.12,  328.04,  11.61,     14.125,   23.14,  163.86,  11.60,    28.250,   28.75,  263.79,   9.34
           64,     32.250,   26.66,  324.77,  10.07,     16.125,   26.73,  161.93,  10.04,    32.250,   33.06,  261.84,   8.12
           80,     40.250,   32.98,  327.56,   8.14,     20.125,   32.92,  164.08,   8.15,    40.250,   41.77,  258.67,   6.43
          104,     52.250,   43.53,  322.18,   6.17,     26.125,   43.70,  160.46,   6.14,    52.250,   54.64,  256.71,   4.91
          120,     60.250,   50.74,  318.72,   5.29,     30.125,   51.33,  157.53,   5.23,    60.250,   63.18,  255.97,   4.25
          128,     64.250,   55.12,  312.87,   4.87,     32.125,   55.18,  156.28,   4.86,    64.250,   67.50,  255.51,   3.98
          160,     80.250,   66.90,  322.01,   4.01,     40.125,   66.88,  161.05,   4.01,    80.250,   86.12,  250.12,   3.12
          192,     96.250,   83.00,  311.29,   3.23,     48.125,   82.83,  155.97,   3.24,    96.250,  103.32,  250.06,   2.60
          256,    128.250,  109.60,  314.12,   2.45,     64.125,  109.74,  156.86,   2.45,   128.250,  137.74,  249.94,   1.95
          320,    160.250,  139.23,  308.95,   1.93,     80.125,  139.33,  154.37,   1.93,   160.250,  172.26,  249.72,   1.56
          512,    256.250,  225.59,  304.92,   1.19,    128.125,  225.59,  152.46,   1.19,   256.250,  275.65,  249.54,   0.97
------------------------------------------------------------------------------------------------------------------------------
End time: 1725092097
