Start time: 1725091775
mixbench-cpu (440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 3
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,    2.75,   24.42,  97.68,      0.125,    2.78,   12.08,  96.66,     0.250,    1.62,   41.37, 165.50
            1,      0.750,    3.47,   58.09,  77.45,      0.375,    3.46,   29.05,  77.47,     0.750,    2.84,   70.79,  94.39
            2,      1.250,    3.51,   95.54,  76.43,      0.625,    3.52,   47.68,  76.28,     1.250,    3.01,  111.37,  89.09
            3,      1.750,    3.65,  128.53,  73.44,      0.875,    3.63,   64.78,  74.03,     1.750,    3.20,  146.85,  83.91
            4,      2.250,    3.79,  159.32,  70.81,      1.125,    3.78,   79.95,  71.07,     2.250,    3.35,  180.56,  80.25
            6,      3.250,    4.05,  215.36,  66.26,      1.625,    3.98,  109.74,  67.53,     3.250,    3.67,  237.72,  73.14
            8,      4.250,    4.40,  259.34,  61.02,      2.125,    4.37,  130.44,  61.38,     4.250,    4.01,  284.22,  66.87
           12,      6.250,    5.45,  307.78,  49.25,      3.125,    5.43,  154.60,  49.47,     6.250,    6.24,  268.99,  43.04
           16,      8.250,    6.58,  336.62,  40.80,      4.125,    6.55,  169.08,  40.99,     8.250,    8.09,  273.91,  33.20
           20,     10.250,    8.21,  335.26,  32.71,      5.125,    8.23,  167.14,  32.61,    10.250,   10.18,  270.31,  26.37
           24,     12.250,   10.52,  312.58,  25.52,      6.125,   10.50,  156.56,  25.56,    12.250,   12.20,  269.45,  22.00
           28,     14.250,   11.50,  332.68,  23.35,      7.125,   11.44,  167.20,  23.47,    14.250,   14.29,  267.65,  18.78
           32,     16.250,   13.03,  334.72,  20.60,      8.125,   13.01,  167.59,  20.63,    16.250,   16.11,  270.79,  16.66
           40,     20.250,   16.24,  334.64,  16.53,     10.125,   16.22,  167.58,  16.55,    20.250,   20.32,  267.56,  13.21
           48,     24.250,   19.62,  331.80,  13.68,     12.125,   19.62,  165.91,  13.68,    24.250,   24.51,  265.56,  10.95
           56,     28.250,   23.12,  328.03,  11.61,     14.125,   23.14,  163.84,  11.60,    28.250,   28.75,  263.81,   9.34
           64,     32.250,   26.66,  324.78,  10.07,     16.125,   26.73,  161.95,  10.04,    32.250,   33.06,  261.85,   8.12
           80,     40.250,   32.98,  327.57,   8.14,     20.125,   32.93,  164.05,   8.15,    40.250,   41.77,  258.67,   6.43
          104,     52.250,   43.52,  322.25,   6.17,     26.125,   43.73,  160.37,   6.14,    52.250,   54.67,  256.55,   4.91
          120,     60.250,   50.77,  318.57,   5.29,     30.125,   51.36,  157.44,   5.23,    60.250,   63.23,  255.76,   4.25
          128,     64.250,   55.15,  312.76,   4.87,     32.125,   55.20,  156.23,   4.86,    64.250,   67.54,  255.36,   3.97
          160,     80.250,   66.92,  321.92,   4.01,     40.125,   66.90,  161.00,   4.01,    80.250,   86.15,  250.06,   3.12
          192,     96.250,   82.98,  311.34,   3.23,     48.125,   82.84,  155.94,   3.24,    96.250,  103.33,  250.04,   2.60
          256,    128.250,  109.64,  314.00,   2.45,     64.125,  109.76,  156.83,   2.45,   128.250,  137.77,  249.89,   1.95
          320,    160.250,  139.24,  308.94,   1.93,     80.125,  139.35,  154.34,   1.93,   160.250,  172.29,  249.67,   1.56
          512,    256.250,  225.57,  304.94,   1.19,    128.125,  225.59,  152.46,   1.19,   256.250,  275.67,  249.53,   0.97
------------------------------------------------------------------------------------------------------------------------------
End time: 1725091935
