Start time: 1725091775
mixbench-cpu (440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 3
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,    2.90,   23.12,  92.47,      0.125,    2.98,   11.25,  89.99,     0.250,    1.92,   34.88, 139.52
            1,      0.750,    3.56,   56.50,  75.34,      0.375,    3.55,   28.32,  75.53,     0.750,    3.06,   65.86,  87.81
            2,      1.250,    3.63,   92.31,  73.85,      0.625,    3.63,   46.21,  73.93,     1.250,    3.20,  104.96,  83.96
            3,      1.750,    3.74,  125.57,  71.76,      0.875,    3.72,   63.12,  72.14,     1.750,    3.37,  139.52,  79.73
            4,      2.250,    3.87,  156.11,  69.38,      1.125,    3.87,   77.99,  69.33,     2.250,    3.50,  172.32,  76.59
            6,      3.250,    4.11,  212.53,  65.39,      1.625,    4.06,  107.55,  66.18,     3.250,    3.76,  232.27,  71.47
            8,      4.250,    4.43,  257.70,  60.64,      2.125,    4.41,  129.44,  60.91,     4.250,    4.08,  279.41,  65.74
           12,      6.250,    5.46,  307.22,  49.16,      3.125,    5.44,  154.26,  49.36,     6.250,    6.25,  268.22,  42.92
           16,      8.250,    6.59,  335.90,  40.72,      4.125,    6.53,  169.65,  41.13,     8.250,    8.10,  273.44,  33.14
           20,     10.250,    8.23,  334.12,  32.60,      5.125,    8.26,  166.65,  32.52,    10.250,   10.17,  270.65,  26.41
           24,     12.250,   10.51,  312.85,  25.54,      6.125,   10.49,  156.75,  25.59,    12.250,   12.21,  269.43,  21.99
           28,     14.250,   11.50,  332.51,  23.33,      7.125,   11.44,  167.21,  23.47,    14.250,   14.30,  267.55,  18.78
           32,     16.250,   13.04,  334.46,  20.58,      8.125,   13.03,  167.44,  20.61,    16.250,   16.11,  270.80,  16.66
           40,     20.250,   16.25,  334.55,  16.52,     10.125,   16.23,  167.47,  16.54,    20.250,   20.30,  267.72,  13.22
           48,     24.250,   19.64,  331.51,  13.67,     12.125,   19.62,  165.91,  13.68,    24.250,   24.50,  265.73,  10.96
           56,     28.250,   23.12,  327.98,  11.61,     14.125,   23.15,  163.79,  11.60,    28.250,   28.73,  263.96,   9.34
           64,     32.250,   26.66,  324.78,  10.07,     16.125,   26.74,  161.90,  10.04,    32.250,   33.06,  261.85,   8.12
           80,     40.250,   32.95,  327.92,   8.15,     20.125,   32.88,  164.29,   8.16,    40.250,   41.75,  258.80,   6.43
          104,     52.250,   43.46,  322.74,   6.18,     26.125,   43.49,  161.23,   6.17,    52.250,   54.61,  256.83,   4.92
          120,     60.250,   50.75,  318.71,   5.29,     30.125,   51.34,  157.51,   5.23,    60.250,   64.17,  252.05,   4.18
          128,     64.250,   55.13,  312.86,   4.87,     32.125,   55.19,  156.26,   4.86,    64.250,   67.50,  255.53,   3.98
          160,     80.250,   66.89,  322.06,   4.01,     40.125,   66.87,  161.06,   4.01,    80.250,   86.13,  250.12,   3.12
          192,     96.250,   83.03,  311.18,   3.23,     48.125,   82.84,  155.95,   3.24,    96.250,  103.31,  250.08,   2.60
          256,    128.250,  109.59,  314.14,   2.45,     64.125,  109.79,  156.79,   2.45,   128.250,  137.74,  249.94,   1.95
          320,    160.250,  139.23,  308.96,   1.93,     80.125,  139.34,  154.36,   1.93,   160.250,  172.25,  249.73,   1.56
          512,    256.250,  225.57,  304.94,   1.19,    128.125,  225.61,  152.45,   1.19,   256.250,  275.64,  249.55,   0.97
------------------------------------------------------------------------------------------------------------------------------
End time: 1725091935
