Start time: 1725068290
mixbench-cpu (v0.04-12-g440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 96
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,   13.51,    4.97,  19.88,      0.125,   13.51,    2.48,  19.86,     0.250,   11.41,    5.88,  23.52
            1,      0.750,   14.90,   13.51,  18.02,      0.375,   14.88,    6.76,  18.03,     0.750,   14.03,   14.35,  19.13
            2,      1.250,   15.45,   21.72,  17.38,      0.625,   15.44,   10.87,  17.39,     1.250,   14.35,   23.38,  18.71
            3,      1.750,   15.82,   29.70,  16.97,      0.875,   15.74,   14.93,  17.06,     1.750,   15.03,   31.26,  17.86
            4,      2.250,   16.36,   36.91,  16.41,      1.125,   16.28,   18.55,  16.49,     2.250,   15.62,   38.68,  17.19
            6,      3.250,   16.85,   51.78,  15.93,      1.625,   16.69,   26.14,  16.08,     3.250,   15.90,   54.88,  16.89
            8,      4.250,   17.43,   65.45,  15.40,      2.125,   17.54,   32.51,  15.30,     4.250,   16.70,   68.33,  16.08
           12,      6.250,   19.09,   87.89,  14.06,      3.125,   19.08,   43.97,  14.07,     6.250,   20.41,   82.22,  13.15
           16,      8.250,   21.27,  104.13,  12.62,      4.125,   21.23,   52.17,  12.65,     8.250,   25.53,   86.75,  10.52
           20,     10.250,   26.06,  105.58,  10.30,      5.125,   25.89,   53.14,  10.37,    10.250,   31.38,   87.67,   8.55
           24,     12.250,   32.30,  101.82,   8.31,      6.125,   32.24,   50.99,   8.33,    12.250,   37.34,   88.06,   7.19
           28,     14.250,   35.19,  108.70,   7.63,      7.125,   34.98,   54.68,   7.68,    14.250,   43.55,   87.84,   6.16
           32,     16.250,   39.58,  110.20,   6.78,      8.125,   39.54,   55.16,   6.79,    16.250,   48.68,   89.61,   5.51
           40,     20.250,   48.88,  111.21,   5.49,     10.125,   48.86,   55.63,   5.49,    20.250,   60.89,   89.27,   4.41
           48,     24.250,   58.74,  110.82,   4.57,     12.125,   58.72,   55.43,   4.57,    24.250,   73.20,   88.93,   3.67
           56,     28.250,   68.95,  109.99,   3.89,     14.125,   69.11,   54.86,   3.88,    28.250,   85.58,   88.61,   3.14
           64,     32.250,   79.35,  109.10,   3.38,     16.125,   79.54,   54.42,   3.37,    32.250,   98.37,   88.01,   2.73
           80,     40.250,   98.05,  110.20,   2.74,     20.125,   97.81,   55.23,   2.74,    40.250,  123.95,   87.17,   2.17
          104,     52.250,  128.99,  108.73,   2.08,     26.125,  129.19,   54.28,   2.08,    52.250,  161.76,   86.71,   1.66
          120,     60.250,  150.10,  107.75,   1.79,     30.125,  151.80,   53.27,   1.77,    60.250,  186.88,   86.54,   1.44
          128,     64.250,  162.57,  106.09,   1.65,     32.125,  162.50,   53.07,   1.65,    64.250,  199.68,   86.37,   1.34
          160,     80.250,  197.77,  108.92,   1.36,     40.125,  197.64,   54.50,   1.36,    80.250,  254.69,   84.58,   1.05
          192,     96.250,  245.06,  105.43,   1.10,     48.125,  244.44,   52.85,   1.10,    96.250,  305.13,   84.67,   0.88
          256,    128.250,  323.35,  106.47,   0.83,     64.125,  323.71,   53.18,   0.83,   128.250,  406.49,   84.69,   0.66
          320,    160.250,  404.38,  106.38,   0.66,     80.125,  401.16,   53.62,   0.67,   160.250,  508.16,   84.65,   0.53
          512,    256.250,  664.56,  103.51,   0.40,    128.125,  664.44,   51.76,   0.40,   256.250,  812.50,   84.66,   0.33
------------------------------------------------------------------------------------------------------------------------------
End time: 1725068565
