,experiment,cloud,env,env_type,nodes,application,problem_size,metric,value
550,aws/eks/gpu,aws,eks,gpu,16,lammps,64x64x32,ranks,64
551,aws/eks/gpu,aws,eks,gpu,16,lammps,64x64x32,cpu_utilization,95.5
552,aws/eks/gpu,aws,eks,gpu,16,lammps,64x32x32,seconds,20.805423974990845
553,aws/eks/gpu,aws,eks,gpu,16,lammps,64x32x32,wall_time,18.0
554,aws/eks/gpu,aws,eks,gpu,16,lammps,64x32x32,ranks,128
555,aws/eks/gpu,aws,eks,gpu,16,lammps,64x32x32,cpu_utilization,96.3
556,aws/eks/gpu,aws,eks,gpu,16,lammps,64x32x32,seconds,20.815250635147095
557,aws/eks/gpu,aws,eks,gpu,16,lammps,64x32x32,wall_time,18.0
558,aws/eks/gpu,aws,eks,gpu,16,lammps,64x32x32,ranks,128
559,aws/eks/gpu,aws,eks,gpu,16,lammps,64x32x32,cpu_utilization,96.3
560,aws/eks/gpu,aws,eks,gpu,16,lammps,64x64x32,seconds,87.55824494361877
561,aws/eks/gpu,aws,eks,gpu,16,lammps,64x64x32,wall_time,85.0
562,aws/eks/gpu,aws,eks,gpu,16,lammps,64x64x32,ranks,32
563,aws/eks/gpu,aws,eks,gpu,16,lammps,64x64x32,cpu_utilization,94.9
564,aws/eks/gpu,aws,eks,gpu,16,lammps,64x64x32,seconds,32.33093309402466
565,aws/eks/gpu,aws,eks,gpu,16,lammps,64x64x32,wall_time,30.0
566,aws/eks/gpu,aws,eks,gpu,16,lammps,64x64x32,ranks,128
567,aws/eks/gpu,aws,eks,gpu,16,lammps,64x64x32,cpu_utilization,95.9
568,aws/eks/gpu,aws,eks,gpu,16,lammps,64x32x32,seconds,29.4788658618927
569,aws/eks/gpu,aws,eks,gpu,16,lammps,64x32x32,wall_time,27.0
570,aws/eks/gpu,aws,eks,gpu,16,lammps,64x32x32,ranks,64
571,aws/eks/gpu,aws,eks,gpu,16,lammps,64x32x32,cpu_utilization,95.1
572,aws/eks/gpu,aws,eks,gpu,16,lammps,64x32x32,seconds,48.98343801498413
573,aws/eks/gpu,aws,eks,gpu,16,lammps,64x32x32,wall_time,47.0
574,aws/eks/gpu,aws,eks,gpu,16,lammps,64x32x32,ranks,32
575,aws/eks/gpu,aws,eks,gpu,16,lammps,64x32x32,cpu_utilization,95.0
576,aws/eks/gpu,aws,eks,gpu,16,lammps,64x64x32,seconds,31.988774299621582
577,aws/eks/gpu,aws,eks,gpu,16,lammps,64x64x32,wall_time,29.0
578,aws/eks/gpu,aws,eks,gpu,16,lammps,64x64x32,ranks,128
579,aws/eks/gpu,aws,eks,gpu,16,lammps,64x64x32,cpu_utilization,95.9
580,aws/eks/gpu,aws,eks,gpu,16,lammps,64x64x32,seconds,32.045693159103394
581,aws/eks/gpu,aws,eks,gpu,16,lammps,64x64x32,wall_time,29.0
582,aws/eks/gpu,aws,eks,gpu,16,lammps,64x64x32,ranks,128
583,aws/eks/gpu,aws,eks,gpu,16,lammps,64x64x32,cpu_utilization,95.9
584,aws/eks/gpu,aws,eks,gpu,16,lammps,64x32x32,seconds,48.44377374649048
585,aws/eks/gpu,aws,eks,gpu,16,lammps,64x32x32,wall_time,46.0
586,aws/eks/gpu,aws,eks,gpu,16,lammps,64x32x32,ranks,32
587,aws/eks/gpu,aws,eks,gpu,16,lammps,64x32x32,cpu_utilization,95.0
588,aws/eks/gpu,aws,eks,gpu,16,lammps,64x64x32,seconds,31.912853956222534
589,aws/eks/gpu,aws,eks,gpu,16,lammps,64x64x32,wall_time,29.0
590,aws/eks/gpu,aws,eks,gpu,16,lammps,64x64x32,ranks,128
591,aws/eks/gpu,aws,eks,gpu,16,lammps,64x64x32,cpu_utilization,96.0
592,aws/eks/gpu,aws,eks,gpu,16,lammps,64x32x32,seconds,20.793686389923096
593,aws/eks/gpu,aws,eks,gpu,16,lammps,64x32x32,wall_time,18.0
594,aws/eks/gpu,aws,eks,gpu,16,lammps,64x32x32,ranks,128
595,aws/eks/gpu,aws,eks,gpu,16,lammps,64x32x32,cpu_utilization,96.3
596,aws/eks/gpu,aws,eks,gpu,16,lammps,64x32x32,seconds,29.483632802963257
597,aws/eks/gpu,aws,eks,gpu,16,lammps,64x32x32,wall_time,27.0
598,aws/eks/gpu,aws,eks,gpu,16,lammps,64x32x32,ranks,64
599,aws/eks/gpu,aws,eks,gpu,16,lammps,64x32x32,cpu_utilization,95.2
600,aws/eks/gpu,aws,eks,gpu,16,lammps,64x32x32,seconds,48.29618692398071
601,aws/eks/gpu,aws,eks,gpu,16,lammps,64x32x32,wall_time,46.0
602,aws/eks/gpu,aws,eks,gpu,16,lammps,64x32x32,ranks,32
603,aws/eks/gpu,aws,eks,gpu,16,lammps,64x32x32,cpu_utilization,94.9
604,aws/eks/gpu,aws,eks,gpu,16,lammps,64x32x32,seconds,48.48504972457886
605,aws/eks/gpu,aws,eks,gpu,16,lammps,64x32x32,wall_time,46.0
606,aws/eks/gpu,aws,eks,gpu,16,lammps,64x32x32,ranks,32
607,aws/eks/gpu,aws,eks,gpu,16,lammps,64x32x32,cpu_utilization,95.0
608,aws/eks/gpu,aws,eks,gpu,16,lammps,64x64x32,seconds,49.32995533943176
609,aws/eks/gpu,aws,eks,gpu,16,lammps,64x64x32,wall_time,47.0
610,aws/eks/gpu,aws,eks,gpu,16,lammps,64x64x32,ranks,64
611,aws/eks/gpu,aws,eks,gpu,16,lammps,64x64x32,cpu_utilization,95.5
612,aws/eks/gpu,aws,eks,gpu,16,lammps,64x32x32,seconds,29.479251623153687
613,aws/eks/gpu,aws,eks,gpu,16,lammps,64x32x32,wall_time,27.0
614,aws/eks/gpu,aws,eks,gpu,16,lammps,64x32x32,ranks,64
615,aws/eks/gpu,aws,eks,gpu,16,lammps,64x32x32,cpu_utilization,95.3
616,aws/eks/gpu,aws,eks,gpu,16,lammps,64x64x32,seconds,49.25311350822449
617,aws/eks/gpu,aws,eks,gpu,16,lammps,64x64x32,wall_time,47.0
618,aws/eks/gpu,aws,eks,gpu,16,lammps,64x64x32,ranks,64
619,aws/eks/gpu,aws,eks,gpu,16,lammps,64x64x32,cpu_utilization,95.5
620,aws/eks/gpu,aws,eks,gpu,16,lammps,64x64x32,seconds,87.3665120601654
621,aws/eks/gpu,aws,eks,gpu,16,lammps,64x64x32,wall_time,85.0
622,aws/eks/gpu,aws,eks,gpu,16,lammps,64x64x32,ranks,32
623,aws/eks/gpu,aws,eks,gpu,16,lammps,64x64x32,cpu_utilization,94.9
624,aws/eks/gpu,aws,eks,gpu,16,lammps,64x64x32,seconds,32.4832227230072
625,aws/eks/gpu,aws,eks,gpu,16,lammps,64x64x32,wall_time,30.0
626,aws/eks/gpu,aws,eks,gpu,16,lammps,64x64x32,ranks,128
627,aws/eks/gpu,aws,eks,gpu,16,lammps,64x64x32,cpu_utilization,96.0
628,aws/eks/gpu,aws,eks,gpu,16,lammps,64x64x32,seconds,87.32244944572449
629,aws/eks/gpu,aws,eks,gpu,16,lammps,64x64x32,wall_time,85.0
630,aws/eks/gpu,aws,eks,gpu,16,lammps,64x64x32,ranks,32
631,aws/eks/gpu,aws,eks,gpu,16,lammps,64x64x32,cpu_utilization,95.0
632,aws/eks/gpu,aws,eks,gpu,16,lammps,64x64x32,seconds,88.93634724617004
633,aws/eks/gpu,aws,eks,gpu,16,lammps,64x64x32,wall_time,86.0
634,aws/eks/gpu,aws,eks,gpu,16,lammps,64x64x32,ranks,32
635,aws/eks/gpu,aws,eks,gpu,16,lammps,64x64x32,cpu_utilization,94.9
636,aws/eks/gpu,aws,eks,gpu,16,lammps,64x64x32,seconds,49.22377252578735
637,aws/eks/gpu,aws,eks,gpu,16,lammps,64x64x32,wall_time,47.0
638,aws/eks/gpu,aws,eks,gpu,16,lammps,64x64x32,ranks,64
639,aws/eks/gpu,aws,eks,gpu,16,lammps,64x64x32,cpu_utilization,95.5
640,aws/eks/gpu,aws,eks,gpu,16,lammps,64x64x32,seconds,87.73515009880066
641,aws/eks/gpu,aws,eks,gpu,16,lammps,64x64x32,wall_time,85.0
642,aws/eks/gpu,aws,eks,gpu,16,lammps,64x64x32,ranks,32
643,aws/eks/gpu,aws,eks,gpu,16,lammps,64x64x32,cpu_utilization,95.0
644,aws/eks/gpu,aws,eks,gpu,16,lammps,64x32x32,seconds,29.50461435317993
645,aws/eks/gpu,aws,eks,gpu,16,lammps,64x32x32,wall_time,27.0
646,aws/eks/gpu,aws,eks,gpu,16,lammps,64x32x32,ranks,64
647,aws/eks/gpu,aws,eks,gpu,16,lammps,64x32x32,cpu_utilization,95.2
648,aws/eks/gpu,aws,eks,gpu,16,lammps,64x64x32,seconds,49.404616594314575
649,aws/eks/gpu,aws,eks,gpu,16,lammps,64x64x32,wall_time,47.0
650,aws/eks/gpu,aws,eks,gpu,16,lammps,64x64x32,ranks,64
651,aws/eks/gpu,aws,eks,gpu,16,lammps,64x64x32,cpu_utilization,95.5
652,aws/eks/gpu,aws,eks,gpu,16,lammps,64x32x32,seconds,48.45541000366211
653,aws/eks/gpu,aws,eks,gpu,16,lammps,64x32x32,wall_time,46.0
654,aws/eks/gpu,aws,eks,gpu,16,lammps,64x32x32,ranks,32
655,aws/eks/gpu,aws,eks,gpu,16,lammps,64x32x32,cpu_utilization,95.0
656,aws/eks/gpu,aws,eks,gpu,16,lammps,64x32x32,seconds,29.506070852279663
657,aws/eks/gpu,aws,eks,gpu,16,lammps,64x32x32,wall_time,27.0
658,aws/eks/gpu,aws,eks,gpu,16,lammps,64x32x32,ranks,64
659,aws/eks/gpu,aws,eks,gpu,16,lammps,64x32x32,cpu_utilization,95.1
660,aws/eks/gpu,aws,eks,gpu,16,lammps,64x32x32,seconds,20.742207765579224
661,aws/eks/gpu,aws,eks,gpu,16,lammps,64x32x32,wall_time,18.0
662,aws/eks/gpu,aws,eks,gpu,16,lammps,64x32x32,ranks,128
663,aws/eks/gpu,aws,eks,gpu,16,lammps,64x32x32,cpu_utilization,96.2
664,aws/eks/gpu,aws,eks,gpu,16,lammps,64x32x32,seconds,21.333361864089966
665,aws/eks/gpu,aws,eks,gpu,16,lammps,64x32x32,wall_time,19.0
666,aws/eks/gpu,aws,eks,gpu,16,lammps,64x32x32,ranks,128
667,aws/eks/gpu,aws,eks,gpu,16,lammps,64x32x32,cpu_utilization,96.2
668,aws/eks/gpu,aws,eks,gpu,16,lammps,64x64x32,seconds,49.30733776092529
669,aws/eks/gpu,aws,eks,gpu,16,lammps,64x64x32,wall_time,47.0
670,aws/eks/gpu,aws,eks,gpu,16,lammps,64x64x32,ranks,64
671,aws/eks/gpu,aws,eks,gpu,16,lammps,64x64x32,cpu_utilization,95.5
672,aws/eks/gpu,aws,eks,gpu,16,lammps,64x32x32,seconds,20.805423974990845
673,aws/eks/gpu,aws,eks,gpu,16,lammps,64x32x32,wall_time,18.0
674,aws/eks/gpu,aws,eks,gpu,16,lammps,64x32x32,ranks,128
675,aws/eks/gpu,aws,eks,gpu,16,lammps,64x32x32,cpu_utilization,96.3
676,aws/eks/gpu,aws,eks,gpu,16,lammps,64x32x32,seconds,20.815250635147095
677,aws/eks/gpu,aws,eks,gpu,16,lammps,64x32x32,wall_time,18.0
678,aws/eks/gpu,aws,eks,gpu,16,lammps,64x32x32,ranks,128
679,aws/eks/gpu,aws,eks,gpu,16,lammps,64x32x32,cpu_utilization,96.3
680,aws/eks/gpu,aws,eks,gpu,16,lammps,64x64x32,seconds,87.55824494361877
681,aws/eks/gpu,aws,eks,gpu,16,lammps,64x64x32,wall_time,85.0
682,aws/eks/gpu,aws,eks,gpu,16,lammps,64x64x32,ranks,32
683,aws/eks/gpu,aws,eks,gpu,16,lammps,64x64x32,cpu_utilization,94.9
684,aws/eks/gpu,aws,eks,gpu,16,lammps,64x64x32,seconds,32.33093309402466
685,aws/eks/gpu,aws,eks,gpu,16,lammps,64x64x32,wall_time,30.0
686,aws/eks/gpu,aws,eks,gpu,16,lammps,64x64x32,ranks,128
687,aws/eks/gpu,aws,eks,gpu,16,lammps,64x64x32,cpu_utilization,95.9
688,aws/eks/gpu,aws,eks,gpu,16,lammps,64x32x32,seconds,29.4788658618927
689,aws/eks/gpu,aws,eks,gpu,16,lammps,64x32x32,wall_time,27.0
690,aws/eks/gpu,aws,eks,gpu,16,lammps,64x32x32,ranks,64
691,aws/eks/gpu,aws,eks,gpu,16,lammps,64x32x32,cpu_utilization,95.1
692,aws/eks/gpu,aws,eks,gpu,16,lammps,64x32x32,seconds,48.98343801498413
693,aws/eks/gpu,aws,eks,gpu,16,lammps,64x32x32,wall_time,47.0
694,aws/eks/gpu,aws,eks,gpu,16,lammps,64x32x32,ranks,32
695,aws/eks/gpu,aws,eks,gpu,16,lammps,64x32x32,cpu_utilization,95.0
696,aws/eks/gpu,aws,eks,gpu,16,lammps,64x64x32,seconds,31.988774299621582
697,aws/eks/gpu,aws,eks,gpu,16,lammps,64x64x32,wall_time,29.0
698,aws/eks/gpu,aws,eks,gpu,16,lammps,64x64x32,ranks,128
699,aws/eks/gpu,aws,eks,gpu,16,lammps,64x64x32,cpu_utilization,95.9
700,aws/eks/gpu,aws,eks,gpu,16,lammps,64x64x32,seconds,32.045693159103394
701,aws/eks/gpu,aws,eks,gpu,16,lammps,64x64x32,wall_time,29.0
702,aws/eks/gpu,aws,eks,gpu,16,lammps,64x64x32,ranks,128
703,aws/eks/gpu,aws,eks,gpu,16,lammps,64x64x32,cpu_utilization,95.9
704,aws/eks/gpu,aws,eks,gpu,16,lammps,64x32x32,seconds,48.44377374649048
705,aws/eks/gpu,aws,eks,gpu,16,lammps,64x32x32,wall_time,46.0
706,aws/eks/gpu,aws,eks,gpu,16,lammps,64x32x32,ranks,32
707,aws/eks/gpu,aws,eks,gpu,16,lammps,64x32x32,cpu_utilization,95.0
708,aws/eks/gpu,aws,eks,gpu,16,lammps,64x64x32,seconds,31.912853956222534
709,aws/eks/gpu,aws,eks,gpu,16,lammps,64x64x32,wall_time,29.0
710,aws/eks/gpu,aws,eks,gpu,16,lammps,64x64x32,ranks,128
711,aws/eks/gpu,aws,eks,gpu,16,lammps,64x64x32,cpu_utilization,96.0
712,aws/eks/gpu,aws,eks,gpu,16,lammps,64x32x32,seconds,20.793686389923096
713,aws/eks/gpu,aws,eks,gpu,16,lammps,64x32x32,wall_time,18.0
714,aws/eks/gpu,aws,eks,gpu,16,lammps,64x32x32,ranks,128
715,aws/eks/gpu,aws,eks,gpu,16,lammps,64x32x32,cpu_utilization,96.3
716,aws/eks/gpu,aws,eks,gpu,16,lammps,64x32x32,seconds,29.483632802963257
717,aws/eks/gpu,aws,eks,gpu,16,lammps,64x32x32,wall_time,27.0
718,aws/eks/gpu,aws,eks,gpu,16,lammps,64x32x32,ranks,64
719,aws/eks/gpu,aws,eks,gpu,16,lammps,64x32x32,cpu_utilization,95.2
720,aws/eks/gpu,aws,eks,gpu,16,lammps,64x32x32,seconds,48.29618692398071
721,aws/eks/gpu,aws,eks,gpu,16,lammps,64x32x32,wall_time,46.0
722,aws/eks/gpu,aws,eks,gpu,16,lammps,64x32x32,ranks,32
723,aws/eks/gpu,aws,eks,gpu,16,lammps,64x32x32,cpu_utilization,94.9
724,aws/eks/gpu,aws,eks,gpu,16,lammps,64x32x32,seconds,48.48504972457886
725,aws/eks/gpu,aws,eks,gpu,16,lammps,64x32x32,wall_time,46.0
726,aws/eks/gpu,aws,eks,gpu,16,lammps,64x32x32,ranks,32
727,aws/eks/gpu,aws,eks,gpu,16,lammps,64x32x32,cpu_utilization,95.0
728,aws/eks/gpu,aws,eks,gpu,16,lammps,64x64x32,seconds,49.32995533943176
729,aws/eks/gpu,aws,eks,gpu,16,lammps,64x64x32,wall_time,47.0
730,aws/eks/gpu,aws,eks,gpu,16,lammps,64x64x32,ranks,64
731,aws/eks/gpu,aws,eks,gpu,16,lammps,64x64x32,cpu_utilization,95.5
732,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,64,lammps,64x64x32,seconds,83
733,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,64,lammps,64x64x32,wall_time,74.0
734,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,64,lammps,64x64x32,ranks,6144
735,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,64,lammps,64x64x32,cpu_utilization,99.0
736,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,64,lammps,64x64x32,seconds,88
737,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,64,lammps,64x64x32,wall_time,78.0
738,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,64,lammps,64x64x32,ranks,6144
739,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,64,lammps,64x64x32,cpu_utilization,99.2
740,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,64,lammps,64x64x32,seconds,83
741,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,64,lammps,64x64x32,wall_time,73.0
742,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,64,lammps,64x64x32,ranks,6144
743,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,64,lammps,64x64x32,cpu_utilization,99.1
744,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,64,lammps,64x64x32,seconds,83
745,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,64,lammps,64x64x32,wall_time,73.0
746,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,64,lammps,64x64x32,ranks,6144
747,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,64,lammps,64x64x32,cpu_utilization,99.1
748,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,64,lammps,64x64x32,seconds,86
749,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,64,lammps,64x64x32,wall_time,76.0
750,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,64,lammps,64x64x32,ranks,6144
751,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,64,lammps,64x64x32,cpu_utilization,99.1
752,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,32,lammps,64x64x32,seconds,142
753,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,32,lammps,64x64x32,wall_time,133.0
754,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,32,lammps,64x64x32,ranks,3072
755,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,32,lammps,64x64x32,cpu_utilization,99.2
756,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,32,lammps,64x64x32,seconds,144
757,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,32,lammps,64x64x32,wall_time,134.0
758,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,32,lammps,64x64x32,ranks,3072
759,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,32,lammps,64x64x32,cpu_utilization,99.3
760,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,32,lammps,64x64x32,seconds,180
761,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,32,lammps,64x64x32,wall_time,171.0
762,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,32,lammps,64x64x32,ranks,3072
763,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,32,lammps,64x64x32,cpu_utilization,99.2
764,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,32,lammps,64x64x32,seconds,160
765,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,32,lammps,64x64x32,wall_time,141.0
766,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,32,lammps,64x64x32,ranks,3072
767,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,32,lammps,64x64x32,cpu_utilization,99.3
768,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,32,lammps,64x64x32,seconds,143
769,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,32,lammps,64x64x32,wall_time,134.0
770,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,32,lammps,64x64x32,ranks,3072
771,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,32,lammps,64x64x32,cpu_utilization,99.3
772,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,128,lammps,64x64x32,seconds,54
773,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,128,lammps,64x64x32,wall_time,45.0
774,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,128,lammps,64x64x32,ranks,12288
775,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,128,lammps,64x64x32,cpu_utilization,99.0
776,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,128,lammps,64x64x32,seconds,61
777,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,128,lammps,64x64x32,wall_time,50.0
778,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,128,lammps,64x64x32,ranks,12288
779,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,128,lammps,64x64x32,cpu_utilization,99.2
780,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,128,lammps,64x64x32,seconds,56
781,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,128,lammps,64x64x32,wall_time,45.0
782,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,128,lammps,64x64x32,ranks,12288
783,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,128,lammps,64x64x32,cpu_utilization,99.0
784,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,128,lammps,64x64x32,seconds,55
785,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,128,lammps,64x64x32,wall_time,45.0
786,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,128,lammps,64x64x32,ranks,12288
787,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,128,lammps,64x64x32,cpu_utilization,99.0
788,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,128,lammps,64x64x32,seconds,56
789,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,128,lammps,64x64x32,wall_time,45.0
790,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,128,lammps,64x64x32,ranks,12288
791,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,128,lammps,64x64x32,cpu_utilization,99.0
792,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,256,lammps,64x64x32,seconds,39
793,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,256,lammps,64x64x32,wall_time,28.0
794,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,256,lammps,64x64x32,ranks,24576
795,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,256,lammps,64x64x32,cpu_utilization,99.2
796,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,256,lammps,64x64x32,seconds,42
797,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,256,lammps,64x64x32,wall_time,29.0
798,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,256,lammps,64x64x32,ranks,24576
799,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,256,lammps,64x64x32,cpu_utilization,99.3
800,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,256,lammps,64x64x32,seconds,47
801,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,256,lammps,64x64x32,wall_time,36.0
802,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,256,lammps,64x64x32,ranks,24576
803,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,256,lammps,64x64x32,cpu_utilization,99.3
804,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,256,lammps,64x64x32,seconds,46
805,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,256,lammps,64x64x32,wall_time,34.0
806,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,256,lammps,64x64x32,ranks,24576
807,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,256,lammps,64x64x32,cpu_utilization,99.3
808,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,256,lammps,64x64x32,seconds,42
809,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,256,lammps,64x64x32,wall_time,31.0
810,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,256,lammps,64x64x32,ranks,24576
811,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,256,lammps,64x64x32,cpu_utilization,99.2
812,azure/cyclecloud/cpu,azure,cyclecloud,cpu,64,lammps,64x64x32,seconds,178
813,azure/cyclecloud/cpu,azure,cyclecloud,cpu,64,lammps,64x64x32,wall_time,166.0
814,azure/cyclecloud/cpu,azure,cyclecloud,cpu,64,lammps,64x64x32,ranks,6144
815,azure/cyclecloud/cpu,azure,cyclecloud,cpu,64,lammps,64x64x32,cpu_utilization,99.7
816,azure/cyclecloud/cpu,azure,cyclecloud,cpu,64,lammps,64x64x32,seconds,191
817,azure/cyclecloud/cpu,azure,cyclecloud,cpu,64,lammps,64x64x32,wall_time,168.0
818,azure/cyclecloud/cpu,azure,cyclecloud,cpu,64,lammps,64x64x32,ranks,6144
819,azure/cyclecloud/cpu,azure,cyclecloud,cpu,64,lammps,64x64x32,cpu_utilization,99.7
820,azure/cyclecloud/cpu,azure,cyclecloud,cpu,64,lammps,64x64x32,seconds,205
821,azure/cyclecloud/cpu,azure,cyclecloud,cpu,64,lammps,64x64x32,wall_time,193.0
822,azure/cyclecloud/cpu,azure,cyclecloud,cpu,64,lammps,64x64x32,ranks,6144
823,azure/cyclecloud/cpu,azure,cyclecloud,cpu,64,lammps,64x64x32,cpu_utilization,99.7
824,azure/cyclecloud/cpu,azure,cyclecloud,cpu,64,lammps,64x64x32,seconds,193
825,azure/cyclecloud/cpu,azure,cyclecloud,cpu,64,lammps,64x64x32,wall_time,181.0
826,azure/cyclecloud/cpu,azure,cyclecloud,cpu,64,lammps,64x64x32,ranks,6144
827,azure/cyclecloud/cpu,azure,cyclecloud,cpu,64,lammps,64x64x32,cpu_utilization,99.7
828,azure/cyclecloud/cpu,azure,cyclecloud,cpu,64,lammps,64x64x32,seconds,188
829,azure/cyclecloud/cpu,azure,cyclecloud,cpu,64,lammps,64x64x32,wall_time,176.0
830,azure/cyclecloud/cpu,azure,cyclecloud,cpu,64,lammps,64x64x32,ranks,6144
831,azure/cyclecloud/cpu,azure,cyclecloud,cpu,64,lammps,64x64x32,cpu_utilization,99.7
832,azure/cyclecloud/cpu,azure,cyclecloud,cpu,32,lammps,64x64x32,seconds,181
833,azure/cyclecloud/cpu,azure,cyclecloud,cpu,32,lammps,64x64x32,wall_time,161.0
834,azure/cyclecloud/cpu,azure,cyclecloud,cpu,32,lammps,64x64x32,ranks,3072
835,azure/cyclecloud/cpu,azure,cyclecloud,cpu,32,lammps,64x64x32,cpu_utilization,99.8
836,azure/cyclecloud/cpu,azure,cyclecloud,cpu,32,lammps,64x64x32,seconds,245
837,azure/cyclecloud/cpu,azure,cyclecloud,cpu,32,lammps,64x64x32,wall_time,235.0
838,azure/cyclecloud/cpu,azure,cyclecloud,cpu,32,lammps,64x64x32,ranks,3072
839,azure/cyclecloud/cpu,azure,cyclecloud,cpu,32,lammps,64x64x32,cpu_utilization,99.7
840,azure/cyclecloud/cpu,azure,cyclecloud,cpu,32,lammps,64x64x32,seconds,266
841,azure/cyclecloud/cpu,azure,cyclecloud,cpu,32,lammps,64x64x32,wall_time,257.0
842,azure/cyclecloud/cpu,azure,cyclecloud,cpu,32,lammps,64x64x32,ranks,3072
843,azure/cyclecloud/cpu,azure,cyclecloud,cpu,32,lammps,64x64x32,cpu_utilization,99.7
844,azure/cyclecloud/cpu,azure,cyclecloud,cpu,32,lammps,64x64x32,seconds,204
845,azure/cyclecloud/cpu,azure,cyclecloud,cpu,32,lammps,64x64x32,wall_time,195.0
846,azure/cyclecloud/cpu,azure,cyclecloud,cpu,32,lammps,64x64x32,ranks,3072
